timestamp,open,high,low,close,volume
2025-12-11 00:00:00,893.43,894.7,861.46,868.19,53522.898
2025-12-11 04:00:00,868.19,873.86,864.84,866.88,26940.162
2025-12-11 08:00:00,866.87,869.0,862.25,866.61,22144.007
2025-12-11 12:00:00,866.6,870.9,859.54,865.91,32556.221
2025-12-11 16:00:00,865.9,881.21,861.09,876.05,22767.139
2025-12-11 20:00:00,876.05,891.5,875.83,885.91,24546.437
2025-12-12 00:00:00,885.92,896.07,880.0,892.42,20301.545
2025-12-12 04:00:00,892.41,894.15,886.27,889.25,16357.61
2025-12-12 08:00:00,889.26,889.48,883.5,886.09,16792.455
2025-12-12 12:00:00,886.08,892.31,872.37,874.18,29376.497
2025-12-12 16:00:00,874.18,882.11,870.58,877.35,21523.199
2025-12-12 20:00:00,877.35,882.66,875.2,881.58,6289.16
2025-12-13 00:00:00,881.59,887.63,880.32,887.35,11162.182
2025-12-13 04:00:00,887.34,889.2,883.7,886.21,11074.25
2025-12-13 08:00:00,886.2,894.26,885.8,892.11,17323.383
2025-12-13 12:00:00,892.1,899.99,886.94,898.92,25761.366
2025-12-13 16:00:00,898.92,904.22,891.2,893.49,19283.434
2025-12-13 20:00:00,893.48,897.36,889.49,896.82,7796.439
2025-12-14 00:00:00,896.82,899.5,894.26,895.55,10026.819
2025-12-14 04:00:00,895.55,896.77,892.11,896.18,10764.571
2025-12-14 08:00:00,896.19,898.68,884.12,888.77,20898.951
2025-12-14 12:00:00,888.78,894.73,883.04,886.51,23991.956
2025-12-14 16:00:00,886.52,888.5,880.77,883.31,17986.443
2025-12-14 20:00:00,883.31,884.9,870.11,877.27,27245.288
2025-12-15 00:00:00,877.27,895.42,876.31,888.96,25016.568
2025-12-15 04:00:00,888.95,891.6,886.6,889.38,16299.868
2025-12-15 08:00:00,889.38,893.32,887.12,887.76,19627.634
2025-12-15 12:00:00,887.75,890.2,852.0,859.14,71042.976
2025-12-15 16:00:00,859.13,859.95,840.75,849.95,55523.856
2025-12-15 20:00:00,849.95,859.09,844.7,858.6,23356.969
2025-12-16 00:00:00,858.61,858.75,850.57,855.45,22790.773
2025-12-16 04:00:00,855.46,865.9,847.0,859.57,33887.918
2025-12-16 08:00:00,859.58,866.25,857.03,865.8,24580.999
2025-12-16 12:00:00,865.8,878.44,858.56,876.65,73754.17
2025-12-16 16:00:00,876.64,876.66,866.26,870.37,50489.28
2025-12-16 20:00:00,870.36,875.78,869.1,875.63,35332.196
2025-12-17 00:00:00,875.64,875.75,862.0,863.43,35811.366
2025-12-17 04:00:00,863.44,871.13,855.55,868.06,63123.003
2025-12-17 08:00:00,868.07,868.07,855.41,859.82,64228.017
2025-12-17 12:00:00,859.84,876.16,852.74,853.78,121657.932
2025-12-17 16:00:00,853.77,857.96,833.39,840.8,76305.52
2025-12-17 20:00:00,840.8,844.9,836.74,843.07,16947.371
2025-12-18 00:00:00,843.07,846.76,833.2,836.7,35716.381
2025-12-18 04:00:00,836.69,839.5,830.12,833.72,45122.9
2025-12-18 08:00:00,833.72,841.73,832.78,839.72,57688.688
2025-12-18 12:00:00,839.73,853.49,837.31,848.22,118751.35
