timestamp,open,high,low,close,volume
2025-05-05 23:00:00,599.8,599.8,597.49,597.61,3526.467
2025-05-06 00:00:00,597.61,600.41,597.43,599.39,14003.641
2025-05-06 01:00:00,599.38,599.5,597.75,597.77,5114.393
2025-05-06 02:00:00,597.76,599.1,596.36,599.01,7507.666
2025-05-06 03:00:00,599.0,599.6,597.83,599.22,5465.515
2025-05-06 04:00:00,599.21,599.77,598.23,599.77,4279.549
2025-05-06 05:00:00,599.77,599.86,597.8,597.91,6059.586
2025-05-06 06:00:00,597.91,599.46,597.83,599.44,6972.912
2025-05-06 07:00:00,599.45,599.71,598.5,599.04,11451.334
2025-05-06 08:00:00,599.03,599.04,597.13,598.25,13540.337
2025-05-06 09:00:00,598.24,598.69,595.96,596.7,14000.332
2025-05-06 10:00:00,596.7,597.78,594.93,595.85,25935.176
2025-05-06 11:00:00,595.86,596.5,593.23,594.39,8453.324
2025-05-06 12:00:00,594.39,595.86,593.76,595.75,6871.391
2025-05-06 13:00:00,595.76,596.38,593.97,595.38,9570.249
2025-05-06 14:00:00,595.39,598.4,595.34,596.9,11416.979
2025-05-06 15:00:00,596.89,599.0,596.81,598.54,6356.881
2025-05-06 16:00:00,598.54,598.99,596.69,596.69,8123.085
2025-05-06 17:00:00,596.69,599.76,596.69,599.11,9859.697
2025-05-06 18:00:00,599.1,601.5,599.1,601.43,4919.215
2025-05-06 19:00:00,601.43,602.56,599.5,599.52,7057.389
2025-05-06 20:00:00,599.52,601.0,598.05,598.36,3567.565
2025-05-06 21:00:00,598.35,599.74,596.83,597.55,6736.492
2025-05-06 22:00:00,597.56,602.98,597.55,602.1,10166.045
2025-05-06 23:00:00,602.1,603.18,601.0,602.57,7184.354
2025-05-07 00:00:00,602.57,607.0,602.5,603.84,13334.564
2025-05-07 01:00:00,603.85,605.97,602.9,603.26,7328.509
2025-05-07 02:00:00,603.26,603.9,601.62,601.91,6126.338
2025-05-07 03:00:00,601.91,603.08,601.44,602.01,5323.119
2025-05-07 04:00:00,602.0,604.62,601.98,604.33,7927.961
2025-05-07 05:00:00,604.33,604.63,603.56,603.97,6638.173
2025-05-07 06:00:00,603.96,605.6,602.63,605.0,12040.049
2025-05-07 07:00:00,605.0,606.64,604.67,606.6,8356.792
2025-05-07 08:00:00,606.59,606.96,604.99,605.96,8703.306
2025-05-07 09:00:00,605.96,606.9,605.76,606.0,5264.437
2025-05-07 10:00:00,606.01,606.09,603.85,604.6,8278.211
2025-05-07 11:00:00,604.6,606.5,604.2,606.49,8986.925
2025-05-07 12:00:00,606.49,609.07,606.49,608.0,15166.758
2025-05-07 13:00:00,607.99,608.0,604.42,604.9,9084.233
2025-05-07 14:00:00,604.91,605.35,602.69,602.96,7502.87
2025-05-07 15:00:00,602.96,603.17,600.51,600.82,15448.613
2025-05-07 16:00:00,600.81,600.97,598.0,600.11,10064.71
2025-05-07 17:00:00,600.11,600.18,598.17,599.1,5479.836
2025-05-07 18:00:00,599.1,602.07,598.1,601.05,7942.487
2025-05-07 19:00:00,601.05,601.13,598.51,599.04,6146.07
2025-05-07 20:00:00,599.04,599.1,597.89,599.1,4366.918
2025-05-07 21:00:00,599.09,601.0,598.43,600.66,5140.57
2025-05-07 22:00:00,600.66,602.37,600.45,601.94,4813.016
2025-05-07 23:00:00,601.94,603.98,601.85,602.7,4624.126
2025-05-08 00:00:00,602.7,603.66,600.89,603.4,11601.309
2025-05-08 01:00:00,603.39,605.1,600.8,601.1,17228.772
2025-05-08 02:00:00,601.1,608.24,601.1,606.9,14469.214
2025-05-08 03:00:00,606.91,611.0,606.41,610.99,15741.833
2025-05-08 04:00:00,611.0,612.0,608.19,609.13,19518.415
2025-05-08 05:00:00,609.12,610.1,608.4,609.41,8566.033
2025-05-08 06:00:00,609.4,611.75,609.4,611.33,11389.237
2025-05-08 07:00:00,611.34,614.5,611.34,612.75,19102.506
2025-05-08 08:00:00,612.74,617.88,612.69,616.3,18344.781
2025-05-08 09:00:00,616.3,617.21,615.39,616.78,8331.343
2025-05-08 10:00:00,616.78,617.49,614.5,616.46,11912.068
2025-05-08 11:00:00,616.46,616.46,612.78,613.62,11980.992
2025-05-08 12:00:00,613.62,615.1,613.25,613.3,12902.844
2025-05-08 13:00:00,613.3,617.74,613.29,616.26,15568.816
2025-05-08 14:00:00,616.25,618.98,614.9,617.24,24048.512
2025-05-08 15:00:00,617.24,623.49,617.05,621.01,41430.981
2025-05-08 16:00:00,621.0,622.9,620.1,621.57,13810.762
2025-05-08 17:00:00,621.57,621.57,614.84,616.6,22270.523
2025-05-08 18:00:00,616.6,618.37,616.55,617.66,9268.721
2025-05-08 19:00:00,617.66,619.5,616.03,619.4,13570.322
2025-05-08 20:00:00,619.41,626.76,619.13,626.27,21953.904
