timestamp,open,high,low,close,volume
2025-12-11 00:00:00,136.26,136.43,129.0,129.39,1248018.99
2025-12-11 04:00:00,129.39,131.52,129.04,131.03,542883.636
2025-12-11 08:00:00,131.03,131.41,130.15,130.93,321975.149
2025-12-11 12:00:00,130.93,132.82,129.84,131.18,566748.181
2025-12-11 16:00:00,131.17,135.58,130.12,133.91,856553.78
2025-12-11 20:00:00,133.9,137.79,133.82,136.41,841517.3
2025-12-12 00:00:00,136.41,137.95,135.35,137.08,459234.105
2025-12-12 04:00:00,137.08,140.12,136.52,139.09,578561.574
2025-12-12 08:00:00,139.09,139.15,137.19,138.71,429778.284
2025-12-12 12:00:00,138.72,139.86,132.85,133.49,1072554.749
2025-12-12 16:00:00,133.48,133.95,130.35,131.27,1096274.013
2025-12-12 20:00:00,131.27,133.07,131.0,132.27,369205.537
2025-12-13 00:00:00,132.28,133.0,132.28,132.88,226995.391
2025-12-13 04:00:00,132.88,133.02,132.33,132.93,148161.676
2025-12-13 08:00:00,132.94,134.28,132.93,133.32,341456.626
2025-12-13 12:00:00,133.31,133.68,132.61,133.31,230235.882
2025-12-13 16:00:00,133.3,133.82,132.11,132.72,306223.432
2025-12-13 20:00:00,132.73,133.27,131.6,133.14,219410.728
2025-12-14 00:00:00,133.13,133.66,132.71,132.95,180565.013
2025-12-14 04:00:00,132.95,133.39,132.08,133.29,166985.072
2025-12-14 08:00:00,133.28,133.5,130.14,131.47,483157.35
2025-12-14 12:00:00,131.46,131.9,130.33,130.67,237483.44
2025-12-14 16:00:00,130.67,131.6,129.4,130.31,292036.324
2025-12-14 20:00:00,130.3,130.8,127.98,129.4,371387.438
2025-12-15 00:00:00,129.39,133.25,129.29,131.16,436829.082
2025-12-15 04:00:00,131.17,132.71,130.88,132.34,278768.459
2025-12-15 08:00:00,132.34,133.03,132.06,132.26,255593.536
2025-12-15 12:00:00,132.25,135.43,126.45,126.89,1435432.876
2025-12-15 16:00:00,126.89,127.3,123.63,125.02,995885.893
2025-12-15 20:00:00,125.01,127.87,123.88,127.81,519921.154
2025-12-16 00:00:00,127.81,128.03,124.94,126.51,378647.204
2025-12-16 04:00:00,126.5,127.48,124.87,125.57,313403.327
2025-12-16 08:00:00,125.57,129.04,125.43,128.63,442177.138
2025-12-16 12:00:00,128.62,130.14,126.11,129.75,964353.121
2025-12-16 16:00:00,129.75,129.85,126.77,127.73,490608.453
2025-12-16 20:00:00,127.72,129.52,127.43,129.15,295594.755
2025-12-17 00:00:00,129.15,129.82,128.21,128.24,274681.225
2025-12-17 04:00:00,128.25,128.57,127.02,128.27,212978.941
2025-12-17 08:00:00,128.26,128.26,125.96,127.62,348417.329
2025-12-17 12:00:00,127.62,133.99,126.58,126.77,1751793.852
2025-12-17 16:00:00,126.76,127.98,121.36,122.39,1509621.617
2025-12-17 20:00:00,122.39,123.76,121.95,123.27,428087.252
2025-12-18 00:00:00,123.28,124.16,122.98,123.65,269021.744
2025-12-18 04:00:00,123.64,124.13,122.21,122.83,274154.785
2025-12-18 08:00:00,122.83,124.15,122.46,124.07,308080.361
2025-12-18 12:00:00,124.07,129.05,123.65,127.4,1416724.357
2025-12-18 16:00:00,127.41,127.5,117.44,117.56,1725114.044
2025-12-18 20:00:00,117.55,120.2,116.88,119.6,797699.717
2025-12-19 00:00:00,119.6,122.54,117.61,121.59,620548.236
2025-12-19 04:00:00,121.58,125.34,121.35,124.44,766760.883
2025-12-19 08:00:00,124.43,125.74,123.86,125.36,429965.695
2025-12-19 12:00:00,125.36,127.66,124.68,125.09,1032574.73
2025-12-19 16:00:00,125.09,126.97,123.59,126.25,787628.9
2025-12-19 20:00:00,126.25,127.87,126.08,126.27,453070.148
2025-12-20 00:00:00,126.27,126.49,125.3,126.21,211468.403
2025-12-20 04:00:00,126.21,126.69,125.87,126.17,171149.665
2025-12-20 08:00:00,126.18,126.89,125.87,126.47,185508.42
2025-12-20 12:00:00,126.47,126.67,125.45,126.58,299054.266
2025-12-20 16:00:00,126.59,126.71,125.75,126.05,171313.72
2025-12-20 20:00:00,126.05,126.55,125.63,125.81,190859.112
2025-12-21 00:00:00,125.8,126.11,124.68,125.22,302141.19
2025-12-21 04:00:00,125.22,125.54,125.07,125.3,88267.393
2025-12-21 08:00:00,125.29,126.62,124.8,125.48,338562.937
2025-12-21 12:00:00,125.47,126.06,123.4,125.05,489203.858
2025-12-21 16:00:00,125.05,126.35,124.37,125.67,392876.601
2025-12-21 20:00:00,125.67,126.3,124.7,126.03,201051.21
2025-12-22 00:00:00,126.03,128.56,124.5,126.02,633482.79
2025-12-22 04:00:00,126.02,126.73,125.56,126.31,210045.452
2025-12-22 08:00:00,126.3,127.46,125.49,127.01,323742.174
2025-12-22 12:00:00,127.0,128.78,126.32,128.07,599849.007
2025-12-22 16:00:00,128.07,128.37,124.64,124.66,544203.633
2025-12-22 20:00:00,124.66,126.03,124.2,125.93,356266.09
2025-12-23 00:00:00,125.93,126.93,124.9,125.63,273669.618
2025-12-23 04:00:00,125.62,126.08,123.77,124.19,334611.578
2025-12-23 08:00:00,124.19,125.23,123.93,124.86,238892.953
2025-12-23 12:00:00,124.85,124.93,122.16,123.37,625019.38
